TIMESTAMP,P_kpa,AirTC_Avg,RelHum_per,SlrkW_m2_Avg_up,SlrkW_m2_Avg_down,tSlrkW_m2_net,WS_ms_Avg
8/15/2022 6:00,99.1,2.153,99.3,0.004,0.015,0.011,2.179
8/15/2022 7:00,99.1,2.366,99.3,0.008,0.03,0.022,2.172
8/15/2022 8:00,99.1,2.883,99.3,0.037,0.133,0.096,2.745
8/15/2022 9:00,99.1,3.388,99.3,0.041,0.139,0.098,2.923
8/15/2022 10:00,99.2,3.718,99.3,0.043,0.157,0.114,2.719
8/15/2022 11:00,99.2,4.136,99.3,0.057,0.208,0.151,2.611
8/15/2022 12:00,99.2,4.51,99.3,0.047,0.167,0.12,2.666
8/15/2022 13:00,99.2,4.671,97.7,0.045,0.16,0.115,2.649
8/15/2022 14:00,99.2,5.252,92.2,0.08,0.284,0.204,2.739
8/15/2022 15:00,99.2,5.408,92.1,0.058,0.201,0.143,2.658
8/15/2022 16:00,99.3,5.243,92.8,0.062,0.211,0.149,3.436
8/15/2022 17:00,99.3,4.976,90.7,0.048,0.164,0.116,2.746
8/15/2022 18:00,99.3,4.66,94.7,0.04,0.138,0.098,2.629
8/15/2022 19:00,99.3,4.005,96.8,0.023,0.077,0.054,2.338
8/15/2022 20:00,99.3,3.202,98.7,0.01,0.034,0.024,2.466
8/15/2022 21:00,99.3,2.392,99.3,0.002,0.007,0.005,1.874
8/15/2022 22:00,99.4,1.798,99.3,0,0.002,0.002,1.305
8/15/2022 23:00,99.4,1.454,99.3,0,0,0,1.571
8/16/2022 0:00,99.4,1.495,99.3,0,0,0,0.8
8/16/2022 1:00,99.5,1.538,99.3,0,0,0,1.167
8/16/2022 2:00,99.5,1.928,99.3,0,0,0,1.18
8/16/2022 3:00,99.5,2.019,99.3,0,0,0,0.851
8/16/2022 4:00,99.6,2.208,99.3,0,0.002,0.002,1.515
8/16/2022 5:00,99.5,2.272,99.3,0.004,0.015,0.011,1.146
8/16/2022 6:00,99.6,1.655,99.3,0.017,0.053,0.036,1.318
8/16/2022 7:00,99.6,2.51,99.3,0.029,0.097,0.068,1.71
8/16/2022 8:00,99.6,3.284,94.3,0.043,0.149,0.106,2.013
8/16/2022 9:00,99.7,3.603,92.4,0.042,0.151,0.109,1.608
8/16/2022 10:00,99.7,3.802,91.7,0.044,0.157,0.113,1.269
8/16/2022 11:00,99.7,4.071,90.1,0.053,0.186,0.133,1.086
8/16/2022 12:00,99.7,4.631,87.6,0.059,0.207,0.148,0.869
8/16/2022 13:00,99.7,5.417,86,0.077,0.272,0.195,0.975
8/16/2022 14:00,99.7,5.523,85.5,0.058,0.2,0.142,1.949
8/16/2022 15:00,99.7,5.678,87.9,0.068,0.234,0.166,3.003
8/16/2022 16:00,99.6,4.636,92.4,0.042,0.143,0.101,3.861
8/16/2022 17:00,99.6,4.023,91,0.041,0.137,0.096,4.219
8/16/2022 18:00,99.6,3.23,96.3,0.033,0.11,0.077,3.955
8/16/2022 19:00,99.6,2.628,98.5,0.021,0.072,0.051,3.668
8/16/2022 20:00,99.5,2.318,99.1,0.013,0.041,0.028,3.565
8/16/2022 21:00,99.5,2.536,99.3,0.004,0.013,0.009,3.647
8/16/2022 22:00,99.5,2.444,99.3,0.001,0.003,0.002,3.792
8/16/2022 23:00,99.5,2.721,99.3,0,0,0,3.931
8/17/2022 0:00,99.4,2.837,99.3,0,0,0,4.248
8/17/2022 1:00,99.4,2.849,99.3,0,0,0,4.368
8/17/2022 2:00,99.4,2.243,99.3,0,0,0,4.069
8/17/2022 3:00,99.3,2.119,99.3,0,0,0,4.071
8/17/2022 4:00,99.3,2.36,99.3,0.001,0.002,0.001,3.845
8/17/2022 5:00,99.3,2.737,99.3,0.003,0.009,0.006,3.401
8/17/2022 6:00,99.2,3.233,99.3,0.008,0.026,0.018,3.761
8/17/2022 7:00,99.1,3.575,99.3,0.017,0.06,0.043,4.372
8/17/2022 8:00,99,3.884,99.3,0.032,0.114,0.082,4.514
8/17/2022 9:00,99,4.617,99.3,0.071,0.247,0.176,4.554
8/17/2022 10:00,98.9,4.729,99.3,0.044,0.162,0.118,3.93
8/17/2022 11:00,98.9,5.149,99.3,0.062,0.232,0.17,3.804
8/17/2022 12:00,98.8,5.322,99.2,0.071,0.256,0.185,3.741
8/17/2022 13:00,98.8,5.399,99.3,0.051,0.193,0.142,3.42
8/17/2022 14:00,98.7,5.455,99,0.066,0.246,0.18,3.403
8/17/2022 15:00,98.7,5.026,99.2,0.049,0.178,0.129,3.097
8/17/2022 16:00,98.6,4.559,99.3,0.032,0.121,0.089,2.319
8/17/2022 17:00,98.6,4.186,99.3,0.026,0.097,0.071,2.24
8/17/2022 18:00,98.6,4.027,99.3,0.024,0.084,0.06,2.746
8/17/2022 19:00,98.6,4.142,99.3,0.018,0.066,0.048,3.921
8/17/2022 20:00,98.6,3.977,98.6,0.021,0.075,0.054,4.796
8/17/2022 21:00,98.6,3.475,98.5,0.007,0.024,0.017,4.706
8/17/2022 22:00,98.6,3.321,98.9,0.001,0.003,0.002,4.854
8/17/2022 23:00,98.7,3.176,98.5,0,0,0,4.644
8/18/2022 0:00,98.7,3.198,97.6,0,0,0,5.084
8/18/2022 1:00,98.8,3.089,98.2,0,0,0,4.868
8/18/2022 2:00,98.8,3.255,98.3,0,0,0,4.947
8/18/2022 3:00,98.9,3.164,98.1,0,0,0,4.414
8/18/2022 4:00,99,3.193,97.7,0,0,0,4.439
8/18/2022 5:00,99,3.181,97.8,0.001,0.003,0.002,3.964
8/18/2022 6:00,99,3.445,97.7,0.003,0.01,0.007,3.88
8/18/2022 7:00,99.1,3.556,97.8,0.005,0.021,0.016,3.811
8/18/2022 8:00,99.2,3.174,97.6,0.012,0.044,0.032,4.615
8/18/2022 9:00,99.2,3.687,95.7,0.026,0.098,0.072,4.723
8/18/2022 10:00,99.3,4.327,94.7,0.036,0.139,0.103,5.121
8/18/2022 11:00,99.4,4.908,94,0.041,0.16,0.119,4.65
8/18/2022 12:00,99.4,5.042,95.9,0.031,0.121,0.09,4.072
8/18/2022 13:00,99.5,4.576,96.5,0.025,0.096,0.071,3.087
8/18/2022 14:00,99.6,4.766,93.8,0.029,0.112,0.083,2.804
8/18/2022 15:00,99.6,5.073,94.4,0.028,0.105,0.077,2.191
8/18/2022 16:00,99.6,5.234,93.5,0.025,0.097,0.072,1.885
8/18/2022 17:00,99.7,5.223,93,0.021,0.079,0.058,1.518
8/18/2022 18:00,99.7,5.258,93.6,0.015,0.057,0.042,0.708
8/18/2022 19:00,99.7,5.255,92.6,0.011,0.042,0.031,0.024
8/18/2022 20:00,99.7,5.189,94.6,0.006,0.021,0.015,0
8/18/2022 21:00,99.7,5.113,96.3,0.004,0.014,0.01,0
8/18/2022 22:00,99.8,4.819,98.4,0.001,0.003,0.002,0
8/18/2022 23:00,99.8,4.197,99.1,0,0,0,0.335
8/19/2022 0:00,99.8,3.895,99.3,0,0,0,0
8/19/2022 1:00,99.8,3.701,99.3,0,0,0,0
8/19/2022 2:00,99.8,3.479,99.3,0,0,0,0
8/19/2022 3:00,99.8,3.26,99.3,0,0,0,0.506
8/19/2022 4:00,99.8,3.104,99.3,0,0,0,0.456
8/19/2022 5:00,99.9,3.005,99.3,0.001,0.002,0.001,0
8/19/2022 6:00,99.9,3.148,99.3,0.003,0.012,0.009,0
8/19/2022 7:00,99.9,3.61,99.3,0.008,0.031,0.023,0
8/19/2022 8:00,99.9,3.656,99.3,0.018,0.066,0.048,1.251
8/19/2022 9:00,100,3.705,99.3,0.025,0.092,0.067,1.324
8/19/2022 10:00,100,3.833,99.3,0.028,0.106,0.078,1.163
8/19/2022 11:00,100,4.342,99.3,0.045,0.173,0.128,0.15
8/19/2022 12:00,100,4.956,97.5,0.052,0.198,0.146,0.568
8/19/2022 13:00,100.1,4.963,97.8,0.038,0.14,0.102,1.697
8/19/2022 14:00,100.1,5.48,93.7,0.067,0.246,0.179,1.606
8/19/2022 15:00,100.1,5.86,94.5,0.062,0.219,0.157,1.829
8/19/2022 16:00,100.1,6.009,93.4,0.048,0.166,0.118,2.248
8/19/2022 17:00,100.1,5.544,95.8,0.038,0.133,0.095,2.71
8/19/2022 18:00,100.1,5.064,96.2,0.04,0.139,0.099,2.898
8/19/2022 19:00,100.1,5.023,95.2,0.03,0.102,0.072,2.652
8/19/2022 20:00,100.1,4.69,97,0.031,0.097,0.066,2.456
8/19/2022 21:00,100.1,3.733,98.8,0.006,0.02,0.014,1.744
8/19/2022 22:00,100.1,3.126,99.3,0.001,0.003,0.002,2.027
8/19/2022 23:00,100.1,1.751,99.3,0,0,0,1.628
8/20/2022 0:00,100.1,0.261,99.3,0,0,0,1.557
8/20/2022 1:00,100.1,0.014,99.3,0,0,0,1.643
8/20/2022 2:00,100.1,0.563,99.3,0,0,0,0.902
8/20/2022 3:00,100.1,0.916,99.3,0,0,0,1.279
8/20/2022 4:00,100.1,1.234,99.3,0,0.001,0.001,0.83
8/20/2022 5:00,100.1,1.45,99.3,0.001,0.005,0.004,0.054
8/20/2022 6:00,100.1,1.854,99.3,0.004,0.016,0.012,0.915
8/20/2022 7:00,100.1,2.899,99.3,0.012,0.046,0.034,1.797
8/20/2022 8:00,100.1,3.484,99.3,0.02,0.077,0.057,2.137
8/20/2022 9:00,100.1,3.83,99.3,0.022,0.086,0.064,2.296
8/20/2022 10:00,100.1,3.629,99.3,0.024,0.089,0.065,2.974
8/20/2022 11:00,100.2,3.61,99.3,0.04,0.148,0.108,3.308
8/20/2022 12:00,100.2,3.687,99.3,0.043,0.167,0.124,3.72
8/20/2022 13:00,100.2,3.217,99.3,0.037,0.14,0.103,3.967
8/20/2022 14:00,100.2,3.388,99.3,0.045,0.171,0.126,3.979
8/20/2022 15:00,100.2,3.23,99.3,0.041,0.155,0.114,4.143
8/20/2022 16:00,100.2,2.645,99.3,0.028,0.107,0.079,4.314
8/20/2022 17:00,100.2,2.368,99.3,0.025,0.093,0.068,4.258
8/20/2022 18:00,100.2,2.081,99.3,0.019,0.071,0.052,4.382
8/20/2022 19:00,100.2,1.925,99.4,0.015,0.057,0.042,4.146
8/20/2022 20:00,100.2,1.921,99.3,0.007,0.028,0.021,3.838
8/20/2022 21:00,100.3,1.73,99.3,0.003,0.01,0.007,3.661
8/20/2022 22:00,100.3,1.672,99.3,0,0.002,0.002,3.693
8/20/2022 23:00,100.3,1.557,99.3,0,0,0,3.721
8/21/2022 0:00,100.3,1.573,99.3,0,0,0,4.124
8/21/2022 1:00,100.4,1.669,99.3,0,0,0,3.851
8/21/2022 2:00,100.4,2.003,99.3,0,0,0,3.665
8/21/2022 3:00,100.4,2.257,99.3,0,0,0,4.109
8/21/2022 4:00,100.4,2.419,99.3,0,0,0,4.536
8/21/2022 5:00,100.4,2.762,99.3,0,0.002,0.002,4.477
8/21/2022 6:00,100.4,3.161,99.3,0.004,0.013,0.009,4.851
8/21/2022 7:00,100.5,3.251,99.3,0.01,0.039,0.029,5.284
8/21/2022 8:00,100.5,3.4,99.3,0.018,0.069,0.051,5.806
8/21/2022 9:00,100.5,3.771,98.1,0.026,0.098,0.072,6.213
8/21/2022 10:00,100.6,4.129,95.1,0.035,0.126,0.091,6.098
8/21/2022 11:00,100.6,4.19,93.6,0.045,0.163,0.118,6.658
8/21/2022 12:00,100.6,4.264,94.2,0.057,0.201,0.144,6.759
8/21/2022 13:00,100.7,3.794,95.8,0.049,0.172,0.123,7.434
8/21/2022 14:00,100.7,3.113,97.5,0.043,0.147,0.104,7.02
8/21/2022 15:00,100.7,2.914,93.7,0.052,0.176,0.124,7.379
8/21/2022 16:00,100.7,3.121,91.4,0.058,0.196,0.138,7.095
8/21/2022 17:00,100.7,3.333,93.1,0.056,0.191,0.135,6.877
8/21/2022 18:00,100.7,2.945,95.8,0.034,0.118,0.084,6.72
8/21/2022 19:00,100.7,2.138,97.4,0.018,0.063,0.045,6.748
8/21/2022 20:00,100.7,1.514,99.3,0.005,0.017,0.012,6.947
8/21/2022 21:00,100.7,1.041,99.3,0.002,0.007,0.005,7.133
8/21/2022 22:00,100.7,0.463,99.3,0.001,0.002,0.001,7.082
8/21/2022 23:00,100.7,0.161,99.3,0,0,0,7.021
8/22/2022 0:00,100.7,0.16,99.3,0,0,0,7.08
8/22/2022 1:00,100.7,0.618,99.3,0,0,0,7.306
8/22/2022 2:00,100.7,0.872,99.4,0,0,0,7.301
8/22/2022 3:00,100.6,0.936,99.3,0,0,0,7.379
8/22/2022 4:00,100.6,1.09,99.3,0,0.001,0.001,7.321
8/22/2022 5:00,100.5,1.444,99.3,0.002,0.006,0.004,7.801
8/22/2022 6:00,100.5,1.692,96.9,0.005,0.02,0.015,7.914
8/22/2022 7:00,100.5,2.003,95.7,0.012,0.044,0.032,8.39
8/22/2022 8:00,100.4,2.288,95.3,0.025,0.091,0.066,8.76
8/22/2022 9:00,100.4,2.855,91.6,0.032,0.114,0.082,8.93
8/22/2022 10:00,100.4,3.467,87.7,0.049,0.172,0.123,8.95
8/22/2022 11:00,100.3,4.367,83.8,0.067,0.235,0.168,9.22
8/22/2022 12:00,100.3,5.488,83,0.082,0.28,0.198,8.73
8/22/2022 13:00,100.2,6.301,83.5,0.093,0.316,0.223,8.38
8/22/2022 14:00,100.1,6.77,84.9,0.093,0.316,0.223,8.29
8/22/2022 15:00,100.1,7.431,81.5,0.088,0.298,0.21,7.821
8/22/2022 16:00,100,8.18,78.87,0.1,0.33,0.23,7.399
8/22/2022 17:00,99.9,8.68,79.06,0.1,0.314,0.214,6.999
8/22/2022 18:00,99.9,7.436,84.2,0.082,0.243,0.161,6.203
8/22/2022 19:00,99.8,6.357,86.4,0.061,0.166,0.105,5.241
8/22/2022 20:00,99.8,5.766,89.6,0.039,0.103,0.064,4.143
8/22/2022 21:00,99.7,4.769,95,0.016,0.039,0.023,4.031
8/22/2022 22:00,99.7,3.438,97.3,0.002,0.004,0.002,2.218
8/22/2022 23:00,99.6,2.017,98.6,0,0,0,1.638
8/23/2022 0:00,99.5,1.135,99.1,0,0,0,1.435
8/23/2022 1:00,99.5,0.323,99.3,0,0,0,1.076
8/23/2022 2:00,99.5,0.068,99.3,0,0,0,1.294
8/23/2022 3:00,99.5,1.647,99.3,0,0,0,0.279
8/23/2022 4:00,99.4,2.057,99.3,0,0,0,0.011
8/23/2022 5:00,99.4,2.014,99.3,0.002,0.006,0.004,0.016
8/23/2022 6:00,99.4,2.11,99.3,0.005,0.016,0.011,0.214
8/23/2022 7:00,99.4,2.846,98.9,0.011,0.038,0.027,0.53
8/23/2022 8:00,99.4,3.715,96.9,0.021,0.07,0.049,0.473
8/23/2022 9:00,99.3,5.602,88.2,0.054,0.18,0.126,0.384
8/23/2022 10:00,99.3,8.77,74.35,0.082,0.276,0.194,0.727
8/23/2022 11:00,99.3,11,76.93,0.056,0.194,0.138,1.211
8/23/2022 12:00,99.3,14.11,60.36,0.131,0.449,0.318,1.176
8/23/2022 13:00,99.2,17.07,63.15,0.108,0.371,0.263,1.911
8/23/2022 14:00,99.2,16.52,65.07,0.067,0.235,0.168,2.245
8/23/2022 15:00,99.2,16.24,70.37,0.042,0.143,0.101,1.781
8/23/2022 16:00,99.2,15.09,82.1,0.024,0.08,0.056,1.535
8/23/2022 17:00,99.2,14.13,83.7,0.026,0.088,0.062,1.081
8/23/2022 18:00,99.2,14.4,86.6,0.021,0.073,0.052,0.62
8/23/2022 19:00,99.2,14.82,84.1,0.012,0.04,0.028,1.437
8/23/2022 20:00,99.2,13.87,96,0.008,0.028,0.02,0.647
8/23/2022 21:00,99.3,10.93,98,0.002,0.007,0.005,0.287
8/23/2022 22:00,99.3,10.85,98.4,0,0.001,0.001,1.044
8/23/2022 23:00,99.3,11.21,98.6,0,0,0,1.016
8/24/2022 0:00,99.4,9.47,98.7,0,0,0,1.012
8/24/2022 1:00,99.4,9.37,93.7,0,0,0,1.729
8/24/2022 2:00,99.4,10.33,94.2,0,0,0,2.232
8/24/2022 3:00,99.4,10.1,89.4,0,0,0,2.174
8/24/2022 4:00,99.4,10.06,86.5,0,0,0,2.712
8/24/2022 5:00,99.4,10,85.2,0.005,0.013,0.008,2.395
8/24/2022 6:00,99.4,10.72,78.39,0.022,0.063,0.041,2.967
8/24/2022 7:00,99.4,12.35,77.44,0.047,0.139,0.092,2.714
8/24/2022 8:00,99.3,13.67,65.03,0.072,0.216,0.144,2.824
8/24/2022 9:00,99.3,15.58,58.37,0.094,0.295,0.201,2.852
8/24/2022 10:00,99.3,17.89,49.85,0.112,0.366,0.254,2.574
8/24/2022 11:00,99.3,19.39,43.77,0.126,0.423,0.297,2.25
8/24/2022 12:00,99.3,20.27,35.2,0.135,0.463,0.328,1.846
8/24/2022 13:00,99.3,20.88,36.85,0.141,0.489,0.348,1.826
8/24/2022 14:00,99.3,20.16,38.1,0.066,0.233,0.167,1.197
8/24/2022 15:00,99.2,20.09,44.98,0.071,0.249,0.178,2.661
8/24/2022 16:00,99.2,19.85,42.56,0.074,0.25,0.176,3.126
8/24/2022 17:00,99.2,20.09,44.3,0.09,0.284,0.194,3.777
8/24/2022 18:00,99.2,20.05,46.22,0.081,0.239,0.158,3.092
8/24/2022 19:00,99.1,18.16,62.52,0.045,0.128,0.083,2.323
8/24/2022 20:00,99.1,15.42,74.91,0.033,0.081,0.048,1.818
8/24/2022 21:00,99,12.88,82.4,0.008,0.018,0.01,1.905
8/24/2022 22:00,99.1,11.03,82.8,0.001,0.002,0.001,1.119
8/24/2022 23:00,99,9.8,86.6,0,0,0,1.153
8/25/2022 0:00,99,9.96,78,0,0,0,0.876
8/25/2022 1:00,99,9.86,81,0,0,0,2.457
8/25/2022 2:00,99,10.67,77.12,0,0,0,2.521
8/25/2022 3:00,99,11.34,86.8,0,0,0,4.918
8/25/2022 4:00,99.1,9.78,88.8,0,0,0,6.742
8/25/2022 5:00,99.1,9.35,93.1,0.001,0.002,0.001,6.262
8/25/2022 6:00,99.1,9,91.2,0.003,0.01,0.007,5.317
8/25/2022 7:00,99.1,8.8,92.9,0.005,0.018,0.013,5.212
8/25/2022 8:00,99.1,8.65,91.3,0.013,0.046,0.033,4.583
8/25/2022 9:00,99.1,8.97,91.4,0.017,0.06,0.043,3.413
8/25/2022 10:00,99.1,9.92,85.3,0.038,0.134,0.096,3.722
8/25/2022 11:00,99.1,10.67,82.1,0.046,0.163,0.117,2.9
8/25/2022 12:00,99,12.54,67.39,0.101,0.351,0.25,1.732
8/25/2022 13:00,98.9,15.19,58.6,0.134,0.469,0.335,1.262
8/25/2022 14:00,98.8,16.3,52.02,0.133,0.461,0.328,1.96
8/25/2022 15:00,98.8,16.52,66.86,0.109,0.377,0.268,3.225
8/25/2022 16:00,98.8,14.68,75.53,0.087,0.297,0.21,4.745
8/25/2022 17:00,98.7,13.3,81.9,0.055,0.19,0.135,4.096
8/25/2022 18:00,98.7,11.11,87.9,0.031,0.11,0.079,3.814
8/25/2022 19:00,98.6,9.51,92.2,0.025,0.085,0.06,2.788
8/25/2022 20:00,98.6,8.62,95.2,0.012,0.042,0.03,1.64
8/25/2022 21:00,98.5,7.684,97.4,0.003,0.009,0.006,0.773
8/25/2022 22:00,98.4,7.077,98.3,0,0.001,0.001,0.752
8/25/2022 23:00,98.4,8.12,78.3,0,0,0,1.377
8/26/2022 0:00,98.3,12.55,59.83,0,0,0,3.293
8/26/2022 1:00,98.3,13.36,67.98,0,0,0,3.32
8/26/2022 2:00,98.3,12.36,61.11,0,0,0,3.536
8/26/2022 3:00,98.3,12.89,59.96,0,0,0,3.459
8/26/2022 4:00,98.3,12.51,64.34,0,0,0,2.989
8/26/2022 5:00,98.3,10.55,71.98,0.001,0.002,0.001,2.482
8/26/2022 6:00,98.3,11.25,69.85,0.004,0.015,0.011,2.25
8/26/2022 7:00,98.3,12.5,68.63,0.012,0.041,0.029,1.728
8/26/2022 8:00,98.3,13.83,63.19,0.024,0.087,0.063,1.043
8/26/2022 9:00,98.2,14.93,54.43,0.034,0.123,0.089,0.442
8/26/2022 10:00,98.3,15.03,55.51,0.033,0.119,0.086,1.048
8/26/2022 11:00,98.3,16.12,53.17,0.052,0.19,0.138,0.713
8/26/2022 12:00,98.3,17.48,43.61,0.086,0.312,0.226,1.138
8/26/2022 13:00,98.3,18.27,47.31,0.078,0.289,0.211,1.263
8/26/2022 14:00,98.3,18.44,40.09,0.091,0.332,0.241,1.723
8/26/2022 15:00,98.3,18.6,41.14,0.063,0.233,0.17,1.493
8/26/2022 16:00,98.3,18.51,54.22,0.051,0.186,0.135,0.766
8/26/2022 17:00,98.3,17.08,54.98,0.034,0.098,0.064,1.975
8/26/2022 18:00,98.3,17.36,52.99,0.036,0.12,0.084,0.938
8/26/2022 19:00,98.3,16.73,66.69,0.024,0.084,0.06,0.455
8/26/2022 20:00,98.3,14.8,72.71,0.011,0.038,0.027,0.207
8/26/2022 21:00,98.3,13.24,76.36,0.003,0.009,0.006,1.335
8/26/2022 22:00,98.4,12.48,72.1,0,0,0,1.479
8/26/2022 23:00,98.4,12.4,72,0,0,0,0.238
8/27/2022 0:00,98.4,12.57,70.89,0,0,0,0
8/27/2022 1:00,98.4,12.06,80.3,0,0,0,1.557
8/27/2022 2:00,98.5,11.84,77.17,0,0,0,2.467
8/27/2022 3:00,98.5,11.76,80.3,0,0,0,2.052
8/27/2022 4:00,98.5,11.09,85.9,0,0,0,2.125
8/27/2022 5:00,98.5,10.68,86.6,0,0.001,0.001,1.737
8/27/2022 6:00,98.6,10.93,89.5,0.003,0.009,0.006,1.656
8/27/2022 7:00,98.6,11.3,89.4,0.008,0.027,0.019,1.675
8/27/2022 8:00,98.6,11.79,87.7,0.013,0.047,0.034,2.081
8/27/2022 9:00,98.6,12.94,79.02,0.037,0.135,0.098,2.342
8/27/2022 10:00,98.6,14.78,70.42,0.065,0.241,0.176,2.025
8/27/2022 11:00,98.6,15.17,82.6,0.076,0.284,0.208,2.323
8/27/2022 12:00,98.7,14.79,74.76,0.079,0.296,0.217,2.421
8/27/2022 13:00,98.7,14.85,73.14,0.059,0.218,0.159,2.236
8/27/2022 14:00,98.7,15.19,73.95,0.045,0.167,0.122,2.633
8/27/2022 15:00,98.8,13.73,78.55,0.034,0.124,0.09,3.439
8/27/2022 16:00,98.9,11.33,84,0.028,0.105,0.077,2.514
8/27/2022 17:00,98.9,9.89,88.2,0.038,0.136,0.098,3.457
8/27/2022 18:00,98.9,8.23,95.9,0.04,0.146,0.106,3.847
8/27/2022 19:00,99,6.607,98.2,0.018,0.064,0.046,3.435
8/27/2022 20:00,99,5.193,98.9,0.003,0.011,0.008,3.316
8/27/2022 21:00,99.1,4.48,99.2,0,0.002,0.002,3.182
8/27/2022 22:00,99.1,4.036,99.3,0,0,0,3.54
8/27/2022 23:00,99.2,3.738,99.3,0,0,0,3.374
8/28/2022 0:00,99.2,3.535,99.3,0,0,0,3.15
8/28/2022 1:00,99.2,3.345,99.3,0,0,0,3.007
8/28/2022 2:00,99.2,3.171,99.3,0,0,0,2.9
8/28/2022 3:00,99.3,3.022,99.3,0,0,0,2.182
8/28/2022 4:00,99.3,3.029,99.3,0,0,0,1.494
8/28/2022 5:00,99.3,3.155,99.3,0,0.001,0.001,1.705
8/28/2022 6:00,99.3,3.32,99.3,0.001,0.003,0.002,1.705
8/28/2022 7:00,99.3,3.512,99.2,0.005,0.018,0.013,1.734
8/28/2022 8:00,99.3,3.702,99.3,0.013,0.049,0.036,1.481
8/28/2022 9:00,99.3,3.812,99.3,0.013,0.054,0.041,1.184
8/28/2022 10:00,99.4,4.078,99.3,0.033,0.13,0.097,1.338
8/28/2022 11:00,99.4,4.315,99.3,0.036,0.138,0.102,1.434
8/28/2022 12:00,99.4,4.665,98.3,0.038,0.145,0.107,1.319
8/28/2022 13:00,99.4,4.923,97.1,0.035,0.133,0.098,1.587
8/28/2022 14:00,99.4,4.81,98,0.028,0.108,0.08,1.804
8/28/2022 15:00,99.4,4.653,98.2,0.033,0.128,0.095,2.145
8/28/2022 16:00,99.4,4.312,98.6,0.029,0.111,0.082,2.446
8/28/2022 17:00,99.4,3.912,99,0.014,0.057,0.043,2.054
8/28/2022 18:00,99.4,3.698,99.1,0.012,0.045,0.033,1.915
8/28/2022 19:00,99.3,3.66,99.3,0.008,0.03,0.022,1.808
8/28/2022 20:00,99.3,3.43,99.3,0.003,0.011,0.008,1.528
8/28/2022 21:00,99.3,3.254,99.3,0.001,0.003,0.002,1.581
8/28/2022 22:00,99.3,3.009,99.3,0,0,0,1.271
8/28/2022 23:00,99.3,2.816,99.3,0,0,0,0.908
8/29/2022 0:00,99.3,2.692,99.3,0,0,0,0.324
8/29/2022 1:00,99.3,2.681,99.3,0,0,0,0.604
8/29/2022 2:00,99.3,2.624,99.3,0,0,0,0
8/29/2022 3:00,99.3,2.521,99.3,0,0,0,0
8/29/2022 4:00,99.2,2.459,99.4,0,0,0,0
8/29/2022 5:00,99.2,2.454,99.3,0.001,0.002,0.001,0
8/29/2022 6:00,99.2,2.583,99.3,0.004,0.015,0.011,0
8/29/2022 7:00,99.2,2.709,99.3,0.006,0.025,0.019,0.185
8/29/2022 8:00,99.2,2.965,99.3,0.017,0.065,0.048,0.62
8/29/2022 9:00,99.2,3.32,99.3,0.023,0.092,0.069,1.064
8/29/2022 10:00,99.1,3.764,99.3,0.035,0.136,0.101,1.749
8/29/2022 11:00,99.2,4.16,99.3,0.03,0.116,0.086,2.156
8/29/2022 12:00,99.1,4.515,99.3,0.045,0.173,0.128,2.179
8/29/2022 13:00,99.1,4.851,99.1,0.044,0.172,0.128,2.335
8/29/2022 14:00,99.1,5.034,99.2,0.041,0.157,0.116,2.94
8/29/2022 15:00,99.1,4.915,99.2,0.031,0.118,0.087,3.095
8/29/2022 16:00,99.1,5.235,99.3,0.036,0.138,0.102,2.803
8/29/2022 17:00,99.1,5.267,99.3,0.029,0.109,0.08,2.751
8/29/2022 18:00,99.1,4.993,99.3,0.019,0.074,0.055,2.691
8/29/2022 19:00,99.1,4.624,99.3,0.014,0.054,0.04,2.578
8/29/2022 20:00,99.1,4.44,99.3,0.004,0.017,0.013,1.929
8/29/2022 21:00,99.1,4.085,99.3,0.001,0.004,0.003,1.563
8/29/2022 22:00,99.1,3.675,99.3,0,0,0,1.431
8/29/2022 23:00,99.1,3.331,99.3,0,0,0,0.972
8/30/2022 0:00,99.1,2.752,99.3,0,0,0,0.802
8/30/2022 1:00,99.1,1.91,99.3,0,0,0,0.756
8/30/2022 2:00,99.1,1.363,99.3,0,0,0,1.329
8/30/2022 3:00,99,0.881,99.3,0,0,0,1.515
8/30/2022 4:00,99,0.117,99.3,0,0,0,1.653
8/30/2022 5:00,99,0.623,99.3,0.001,0.002,0.001,1.438
8/30/2022 6:00,99,0.709,99.3,0.005,0.02,0.015,1.14
8/30/2022 7:00,99,1.18,99.3,0.023,0.097,0.074,0.986
8/30/2022 8:00,99,2.268,99.3,0.017,0.071,0.054,0.336
8/30/2022 9:00,99,2.808,99.3,0.024,0.101,0.077,0.057
8/30/2022 10:00,99,4.116,98.6,0.082,0.319,0.237,0.727
8/30/2022 11:00,99,5.148,98.1,0.093,0.358,0.265,1.552
8/30/2022 12:00,99,6.545,91.6,0.108,0.409,0.301,1.807
8/30/2022 13:00,98.9,7.557,83.3,0.119,0.443,0.324,2.001
8/30/2022 14:00,98.9,8.53,80.2,0.109,0.401,0.292,2.642
8/30/2022 15:00,98.9,8.95,83.7,0.103,0.382,0.279,3.556
8/30/2022 16:00,98.9,8.95,82,0.09,0.321,0.231,3.682
8/30/2022 17:00,98.8,8.82,83.9,0.074,0.252,0.178,4.042
8/30/2022 18:00,98.8,7.946,91,0.048,0.156,0.108,3.811
8/30/2022 19:00,98.8,5.855,94.6,0.014,0.054,0.04,2.586
