,t_s,H_m,Qw_m3s,Ai_m2,todoy,iceon,tau,starth,gravelz,Hdl,His,Ta,Uw,rh,P,Ta_C,Hstar,Astar,Qstar,Tw_C,thawingdegreedays
1029,11113200,0.0,0.0,0.0,151,274,14,0.5,0.5,249.0329875,538.0,-6.031,0.0,0.826,99700.0,-6.031,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1030,11124000,0.0,0.0,0.0,151,274,14,0.5,0.5,247.800375,309.0,-6.132,0.0,0.872,99700.0,-6.132,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1031,11134800,0.0,0.0,0.0,151,274,14,0.5,0.5,246.56776250000001,62.0,-8.4,0.0,0.93,99600.0,-8.4,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1032,11145600,0.0,0.0,0.0,151,274,14,0.5,0.5,245.33515,2.0,-7.232,0.0,0.941,99600.0,-7.232,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1033,11156400,0.0,0.0,0.0,151,274,14,0.5,0.5,244.10253749999998,3.0,-7.982,0.0,0.929,99700.0,-7.982,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1034,11167200,0.0,0.0,0.0,151,274,14,0.5,0.5,242.869925,91.0,-9.15,0.0,0.9129999999999999,99800.0,-9.15,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1035,11178000,0.0,0.0,0.0,151,274,14,0.5,0.5,241.6373125,383.0,-7.987,0.0,0.902,99800.0,-7.987,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1036,11188800,0.0,0.0,0.0,151,274,14,0.5,0.5,240.4047,538.0,-7.341,0.0,0.897,99900.0,-7.341,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1037,11199600,0.0,0.0,0.0,151,274,14,0.5,0.5,241.173125,505.0,-6.056,0.0,0.866,99900.0,-6.056,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1038,11210400,0.0,0.0,0.0,151,274,14,0.5,0.5,241.94155,235.0,-6.043,0.0,0.887,99900.0,-6.043,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1039,11221200,0.0,0.0,0.0,151,274,14,0.5,0.5,242.709975,98.0,-6.369,0.0,0.887,100000.0,-6.369,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1040,11232000,0.0,0.0,0.0,151,274,14,0.5,0.5,243.4784,3.0,-7.942,0.0,0.902,100000.0,-7.942,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1041,11242800,0.0,0.0,0.0,151,274,14,0.5,0.5,244.246825,5.0,-7.165,0.0,0.93,100100.0,-7.165,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1042,11253600,0.0,0.0,0.0,151,274,14,0.5,0.5,245.01524999999998,77.0,-6.921,0.0,0.941,100000.0,-6.921,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1043,11264400,0.0,0.0,0.0,151,274,14,0.5,0.5,245.783675,256.0,-6.221,0.0,0.9009999999999999,100000.0,-6.221,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1044,11275200,0.0,0.0,0.0,151,274,14,0.5,0.5,246.5521,467.0,-5.776,0.0,0.879,100000.0,-5.776,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1045,11286000,0.0,0.0,0.0,151,274,14,0.5,0.5,247.84393749999998,451.0,-6.071,0.0,0.884,99800.0,-6.071,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1046,11296800,0.0,0.0,0.0,151,274,14,0.5,0.5,249.135775,257.0,-6.219,0.0,0.9179999999999999,99700.0,-6.219,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1047,11307600,0.0,0.0,0.0,151,274,14,0.5,0.5,250.4276125,58.0,-6.586,0.0,0.94,99600.0,-6.586,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1048,11318400,0.0,0.0,0.0,151,274,14,0.5,0.5,251.71945,4.0,-7.531,0.0,0.935,99500.0,-7.531,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1049,11329200,0.0,0.0,0.0,151,274,14,0.5,0.5,253.01128749999998,7.0,-10.93,0.0,0.9,99500.0,-10.93,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1050,11340000,0.0,0.0,0.0,151,274,14,0.5,0.5,254.303125,75.0,-9.84,0.0,0.912,99500.0,-9.84,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1051,11350800,0.0,0.0,0.0,151,274,14,0.5,0.5,255.5949625,287.0,-7.678,0.0,0.914,99500.0,-7.678,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1052,11361600,0.0,0.0,0.0,151,274,14,0.5,0.5,256.8868,471.0,-5.964,0.0,0.9129999999999999,99500.0,-5.964,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1053,11372400,0.0,0.0,0.0,151,274,14,0.5,0.5,257.88509999999997,459.0,-4.053,0.0,0.93,99500.0,-4.053,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1054,11383200,0.0,0.0,0.0,151,274,14,0.5,0.5,258.8834,189.0,-3.616,0.0,0.953,99600.0,-3.616,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1055,11394000,0.0,0.0,0.0,151,274,14,0.5,0.5,259.8817,79.0,-4.553,0.0,0.956,99800.0,-4.553,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1056,11404800,0.0,0.0,0.0,151,274,14,0.5,0.5,260.88,4.0,-5.45,0.0,0.948,100000.0,-5.45,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1057,11415600,0.0,0.0,0.0,151,274,14,0.5,0.5,261.87829999999997,6.0,-5.682,0.0,0.9309999999999999,100100.0,-5.682,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1058,11426400,0.0,0.0,0.0,151,274,14,0.5,0.5,262.8766,90.0,-5.881,0.0,0.9259999999999999,100200.0,-5.881,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1059,11437200,0.0,0.0,0.0,151,274,14,0.5,0.5,263.8749,301.0,-5.606,0.0,0.9279999999999999,100300.0,-5.606,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1060,11448000,0.0,0.0,0.0,151,274,14,0.5,0.5,264.8732,503.0,-3.41,0.0,0.8490000000000001,100300.0,-3.41,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1061,11458800,0.0,0.0,0.0,151,274,14,0.5,0.5,264.5852,446.0,-3.836,0.0,0.865,100200.0,-3.836,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1062,11469600,0.0,0.0,0.0,151,274,14,0.5,0.5,264.2972,274.0,-4.152,0.0,0.892,100000.0,-4.152,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1063,11480400,0.0,0.0,0.0,151,274,14,0.5,0.5,264.0092,67.0,-5.184,0.0,0.94,99900.0,-5.184,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1064,11491200,0.0,0.0,0.0,151,274,14,0.5,0.5,263.7212,3.0,-8.41,0.0,0.9329999999999999,99800.0,-8.41,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1065,11502000,0.0,0.0,0.0,151,274,14,0.5,0.5,263.4332,9.0,-10.19,0.0,0.922,99800.0,-10.19,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1066,11512800,0.0,0.0,0.0,151,274,14,0.5,0.5,263.14520000000005,185.0,-8.96,0.0,0.9109999999999999,99700.0,-8.96,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1067,11523600,0.0,0.0,0.0,151,274,14,0.5,0.5,262.85720000000003,400.0,-6.031,0.0,0.7833,99800.0,-6.031,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1068,11534400,0.0,0.0,0.0,151,274,14,0.5,0.5,262.5692,648.0,-2.031,0.0,0.7056999999999999,99800.0,-2.031,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1069,11545200,0.0,0.0,0.0,151,274,14,0.5,0.5,262.08686250000005,592.0,4.261,0.0,0.741,99900.0,4.261,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1070,11556000,0.0,0.0,0.0,151,274,14,0.5,0.5,261.604525,354.0,5.668,0.0,0.6318,99900.0,5.668,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1071,11566800,0.0,0.0,0.0,151,274,14,0.5,0.5,261.1221875,114.0,4.151,0.0,0.6683,99900.0,4.151,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1072,11577600,0.0,0.0,0.0,151,274,14,0.5,0.5,260.63985,5.0,4.141,0.0,0.6602,99900.0,4.141,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1073,11588400,0.0,0.0,0.0,151,274,14,0.5,0.5,260.15751250000005,13.0,5.4,0.0,0.6534,99900.0,5.4,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1074,11599200,0.0,0.0,0.0,151,274,14,0.5,0.5,259.675175,212.0,4.966,0.0,0.6518999999999999,99800.0,4.966,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1075,11610000,0.0,0.0,0.0,151,274,14,0.5,0.5,259.1928375,476.0,6.306,0.0,0.5416,99800.0,6.306,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1076,11620800,0.0,0.0,0.0,151,274,14,0.5,0.5,258.7105,638.0,6.485,0.0,0.5689,99900.0,6.485,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1077,11631600,0.0,0.0,0.0,151,274,14,0.5,0.5,259.322275,598.0,7.155,0.0,0.45439999999999997,99900.0,7.155,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1078,11642400,0.0,0.0,0.0,151,274,14,0.5,0.5,259.93405,373.0,5.992,0.0,0.5664,99800.0,5.992,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1079,11653200,0.0,0.0,0.0,151,274,14,0.5,0.5,260.54582500000004,112.0,6.391,0.0,0.5886,99800.0,6.391,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1080,11664000,0.0,0.0,0.0,151,274,14,0.5,0.5,261.1576,5.0,4.522,0.0,0.6639,99700.0,4.522,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1081,11674800,0.0,0.0,0.0,151,274,14,0.5,0.5,261.76937499999997,23.0,5.935,0.0,0.5561,99600.0,5.935,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1082,11685600,0.0,0.0,0.0,151,274,14,0.5,0.5,262.38115,91.0,6.072,0.0,0.6219,99700.0,6.072,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1083,11696400,0.0,0.0,0.0,151,274,14,0.5,0.5,262.992925,250.0,4.239,0.0,0.7117,99800.0,4.239,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1084,11707200,0.0,0.0,0.0,151,274,14,0.5,0.5,263.6047,467.0,4.533,0.0,0.7748,100100.0,4.533,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1085,11718000,0.0,0.0,0.0,151,274,14,0.5,0.5,262.453325,445.0,2.082,0.0,0.895,100400.0,2.082,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1086,11728800,0.0,0.0,0.0,151,274,14,0.5,0.5,261.30195,156.0,-0.942,0.0,0.94,100700.0,-0.942,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1087,11739600,0.0,0.0,0.0,151,274,14,0.5,0.5,260.150575,59.0,-3.165,0.0,0.9440000000000001,100900.0,-3.165,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1088,11750400,0.0,0.0,0.0,151,274,14,0.5,0.5,258.9992,20.0,-4.57,0.0,0.9390000000000001,101000.0,-4.57,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1089,11761200,0.0,0.0,0.0,151,274,14,0.5,0.5,257.847825,18.0,-5.409,0.0,0.9570000000000001,101100.0,-5.409,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1090,11772000,0.0,0.0,0.0,151,274,14,0.5,0.5,256.69644999999997,102.0,-5.196,0.0,0.946,101000.0,-5.196,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1091,11782800,0.0,0.0,0.0,151,274,14,0.5,0.5,255.545075,337.0,-4.787,0.0,0.9209999999999999,101000.0,-4.787,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1092,11793600,0.0,0.0,0.0,151,274,14,0.5,0.5,254.3937,441.0,-4.727,0.0,0.915,100800.0,-4.727,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1093,11804400,0.0,0.0,0.0,151,274,14,0.5,0.5,254.767025,422.0,-4.443,0.0,0.907,100700.0,-4.443,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1094,11815200,0.0,0.0,0.0,151,274,14,0.5,0.5,255.14034999999998,253.0,-4.616,0.0,0.935,100500.0,-4.616,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1095,11826000,0.0,0.0,0.0,151,274,14,0.5,0.5,255.51367499999998,63.0,-4.817,0.0,0.9520000000000001,100500.0,-4.817,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1096,11836800,0.0,0.0,0.0,151,274,14,0.5,0.5,255.887,5.0,-4.783,0.0,0.96,100400.0,-4.783,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1097,11847600,0.0,0.0,0.0,151,274,14,0.5,0.5,256.26032499999997,15.0,-4.88,0.0,0.9590000000000001,100500.0,-4.88,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1098,11858400,0.0,0.0,0.0,151,274,14,0.5,0.5,256.63365,101.0,-4.591,0.0,0.9490000000000001,100500.0,-4.591,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1099,11869200,0.0,0.0,0.0,151,274,14,0.5,0.5,257.00697499999995,259.0,-3.897,0.0,0.9440000000000001,100600.0,-3.897,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1100,11880000,0.0,0.0,0.0,151,274,14,0.5,0.5,257.3803,378.0,-2.552,0.0,0.9420000000000001,100600.0,-2.552,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1101,11890800,0.0,0.0,0.0,151,274,14,0.5,0.5,258.7219125,498.0,-1.672,0.0,0.897,100600.0,-1.672,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1102,11901600,0.0,0.0,0.0,151,274,14,0.5,0.5,260.06352499999997,267.0,-2.898,0.0,0.927,100600.0,-2.898,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1103,11912400,0.0,0.0,0.0,151,274,14,0.5,0.5,261.40513749999997,76.0,-3.412,0.0,0.9259999999999999,100500.0,-3.412,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1104,11923200,0.0,0.0,0.0,151,274,14,0.5,0.5,262.74675,6.0,-4.069,0.0,0.9590000000000001,100600.0,-4.069,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1105,11934000,0.0,0.0,0.0,151,274,14,0.5,0.5,264.0883625,11.0,-3.963,0.0,0.9520000000000001,100600.0,-3.963,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1106,11944800,0.0,0.0,0.0,151,274,14,0.5,0.5,265.429975,88.0,-3.34,0.0,0.943,100700.0,-3.34,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1107,11955600,0.0,0.0,0.0,151,274,14,0.5,0.5,266.7715875,314.0,-0.807,0.0,0.89,100800.0,-0.807,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1108,11966400,0.0,0.0,0.0,151,274,14,0.5,0.5,268.1132,506.0,1.406,0.0,0.852,100900.0,1.406,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1109,11977200,0.0,0.0,0.0,151,274,14,0.5,0.5,266.767925,524.0,0.641,0.0,0.895,101000.0,0.641,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1110,11988000,0.0,0.0,0.0,151,274,14,0.5,0.5,265.42265,331.0,0.064,0.0,0.9420000000000001,100900.0,0.064,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1111,11998800,0.0,0.0,0.0,151,274,14,0.5,0.5,264.077375,134.0,1.311,0.0,0.8270000000000001,100900.0,1.311,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1112,12009600,0.0,0.0,0.0,151,274,14,0.5,0.5,262.7321,9.0,-0.543,0.0,0.838,100800.0,-0.543,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1113,12020400,0.0,0.0,0.0,151,274,14,0.5,0.5,261.386825,17.0,-0.202,0.0,0.7275,100700.0,-0.202,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1114,12031200,0.0,0.0,0.0,151,274,14,0.5,0.5,260.04155000000003,207.0,0.783,0.0,0.6616,100600.0,0.783,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1115,12042000,0.0,0.0,0.0,151,274,14,0.5,0.5,258.696275,486.0,2.421,0.0,0.6363,100500.0,2.421,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1116,12052800,0.0,0.0,0.0,151,274,14,0.5,0.5,257.351,657.0,3.703,0.0,0.6651,100300.0,3.703,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1117,12063600,0.0,0.0,0.0,151,274,14,0.5,0.5,257.290525,609.0,3.94,0.0,0.7131000000000001,100000.0,3.94,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1118,12074400,0.0,0.0,0.0,151,274,14,0.5,0.5,257.23005,389.0,3.775,0.0,0.6231,99800.0,3.775,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1119,12085200,0.0,0.0,0.0,151,274,14,0.5,0.5,257.169575,128.0,3.328,0.0,0.6302,99700.0,3.328,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1120,12096000,0.0,0.0,0.0,151,274,14,0.5,0.5,257.1091,10.0,1.467,0.0,0.6564,99600.0,1.467,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1121,12106800,0.0,0.0,0.0,151,274,14,0.5,0.5,257.048625,21.0,1.959,0.0,0.6466,99600.0,1.959,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1122,12117600,0.0,0.0,0.0,151,274,14,0.5,0.5,256.98815,189.0,2.667,0.0,0.6912999999999999,99800.0,2.667,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1123,12128400,0.0,0.0,0.0,151,274,14,0.5,0.5,256.927675,411.0,2.564,0.0,0.7584000000000001,100000.0,2.564,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1124,12139200,0.0,0.0,0.0,151,274,14,0.5,0.5,256.8672,464.0,2.386,0.0,0.805,100100.0,2.386,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1125,12150000,0.0,0.0,0.0,151,274,14,0.5,0.5,258.37156250000004,434.0,2.583,0.0,0.8340000000000001,100400.0,2.583,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1126,12160800,0.0,0.0,0.0,151,274,14,0.5,0.5,259.87592500000005,240.0,0.981,0.0,0.946,100500.0,0.981,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1127,12171600,0.0,0.0,0.0,151,274,14,0.5,0.5,261.3802875,55.0,0.298,0.0,0.955,100600.0,0.298,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1128,12182400,0.0,0.0,0.0,151,274,14,0.5,0.5,262.88465,8.0,-0.386,0.0,0.986,100600.0,-0.386,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1129,12193200,0.0,0.0,0.0,151,274,14,0.5,0.5,264.38901250000004,15.0,-1.56,0.0,0.991,100600.0,-1.56,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1130,12204000,0.0,0.0,0.0,151,274,14,0.5,0.5,265.893375,212.0,-1.733,0.0,0.963,100600.0,-1.733,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1131,12214800,0.0,0.0,0.0,151,274,14,0.5,0.5,267.3977375,483.0,0.411,0.0,0.95,100500.0,0.411,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1132,12225600,0.0,0.0,0.0,151,274,14,0.5,0.5,268.9021,651.0,3.258,0.0,0.825,100400.0,3.258,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1133,12236400,0.0,0.0,0.0,151,274,14,0.5,0.5,270.034125,608.0,2.23,0.0,0.878,100300.0,2.23,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1134,12247200,0.0,0.0,0.0,151,274,14,0.5,0.5,271.16615,385.0,4.225,0.0,0.807,100200.0,4.225,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1135,12258000,0.0,0.0,0.0,151,274,14,0.5,0.5,272.298175,141.0,3.94,0.0,0.7505,100100.0,3.94,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1136,12268800,0.0,0.0,0.0,151,274,14,0.5,0.5,273.4302,19.0,4.384,0.0,0.6861,100000.0,4.384,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1137,12279600,0.0,0.0,0.0,151,274,14,0.5,0.5,274.562225,31.0,6.009,0.0,0.5997,100000.0,6.009,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1138,12290400,0.0,0.0,0.0,151,274,14,0.5,0.5,275.69425,219.0,6.586,0.0,0.5845,100000.0,6.586,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1139,12301200,0.0,0.0,0.0,151,274,14,0.5,0.5,276.826275,487.0,8.02,0.0,0.5387,100000.0,8.02,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1140,12312000,0.0,0.0,0.0,151,274,14,0.5,0.5,277.9583,645.0,8.83,0.0,0.557,100100.0,8.83,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1141,12322800,0.0,0.0,0.0,151,274,14,0.5,0.5,276.75,604.0,9.27,0.0,0.5653,100100.0,9.27,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1142,12333600,0.0,0.0,0.0,151,274,14,0.5,0.5,275.5417,391.0,6.902,0.0,0.6362,100100.0,6.902,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1143,12344400,0.0,0.0,0.0,151,274,14,0.5,0.5,274.3334,143.0,5.293,0.0,0.711,100200.0,5.293,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1144,12355200,0.0,0.0,0.0,151,274,14,0.5,0.5,273.1251,16.0,3.894,0.0,0.7323999999999999,100200.0,3.894,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1145,12366000,0.0,0.0,0.0,151,274,14,0.5,0.5,271.9168,27.0,3.776,0.0,0.7893000000000001,100100.0,3.776,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1146,12376800,0.0,0.0,0.0,151,274,14,0.5,0.5,270.7085,220.0,6.007,0.0,0.6703,100100.0,6.007,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1147,12387600,0.0,0.0,0.0,151,274,14,0.5,0.5,269.5002,486.0,7.982,0.0,0.6479,100100.0,7.982,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1148,12398400,0.0,0.0,0.0,151,274,14,0.5,0.5,268.2919,641.0,9.39,0.0,0.6435,100100.0,9.39,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1149,12409200,0.0,0.0,0.0,151,274,14,0.5,0.5,268.197975,596.0,4.721,0.0,0.833,100300.0,4.721,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1150,12420000,0.0,0.0,0.0,151,274,14,0.5,0.5,268.10405000000003,147.0,-0.652,0.0,0.976,100400.0,-0.652,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1151,12430800,0.0,0.0,0.0,151,274,14,0.5,0.5,268.010125,21.0,-0.797,0.0,0.988,100600.0,-0.797,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1152,12441600,0.0,0.0,0.0,151,274,14,0.5,0.5,267.9162,4.0,-0.785,0.0,0.992,100700.0,-0.785,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
1153,12452400,0.0,0.0,0.0,151,274,14,0.5,0.5,267.822275,11.0,-1.65,0.0,0.993,100700.0,-1.65,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
